author_id,sterling_no,home_grown,diversity,total_topics,total_publications,no_of_paper_venues,total_active_year,h-index,total_cites
0A52C680,4.922021774863839,0.9561412057875601,5.486111111111118,16,12,4,10,0.0,71
0A5357D2,0.8675602403155742,0.8675602403155742,1.0,2,2,1,1,0.0,0
0A53827B,0.6307722055686591,0.8410296074248786,0.75,3,2,2,2,0.0,3
0A540449,0.6649494971763001,0.8865993295684003,0.75,3,2,2,2,0.0,0
0A548CAC,2.308179257919072,0.769393085973024,3.0,3,1,1,1,0.5,0
0A5561B1,1.79528434038262,0.9354736443441025,1.9800000000000002,8,10,2,7,0.0,0
0A557CB9,3.1358184573935777,0.968041020716047,3.25,4,2,1,1,1.6667,0
0A55C906,5.274649420483783,0.8945917256461234,5.880000000000001,6,5,2,2,0.0,2
0A55CEFB,3.334242558608525,0.9408352195825509,3.652499999999996,17,20,4,12,0.0,116
0A55D7BD,4.417536646238461,0.9181345420607329,4.75,5,2,2,2,0.0,31
0A560B11,1.0326374222007406,0.9293736799806664,1.1111111111111114,5,3,2,2,0.0,1
0A561F08,5.283558559319347,0.8805930932198911,6.0,4,1,1,1,0.0,0
0A56791F,4.903723852792296,0.8172873087987159,6.0,4,1,1,1,0.0,0
0A568930,5.763067879951859,0.9605113133253098,6.0,4,2,1,1,0.0,0
0A56F52A,0.23561219251525709,0.9424487700610283,0.25,2,2,1,2,0.8333,0
0A5750BA,5.589327662978134,0.9315546104963558,6.0,4,1,1,1,0.0,1
0A57CC1F,2.3324848756427077,0.7774949585475693,3.0,3,1,1,1,0.0,0
0A57DEB3,2.308179257919072,0.769393085973024,3.0,3,1,1,1,0.0,0
0A586220,4.655486121358054,0.9207494692849401,5.0,6,2,2,1,0.0,0
0A58C594,0.6302559259497356,0.8403412345996474,0.75,3,2,1,1,0.0,0
0A597E52,1.357530120125275,0.9050200800835166,1.5,4,2,1,1,4.0,1
0A59B76F,4.7424622944562715,0.8912889387064374,5.444444444444445,6,3,2,2,0.0,1
0A5A419D,1.916139306664223,0.957503021406521,2.215625000000001,17,40,10,19,23.2292,42
0A5A6727,2.705513734181466,0.9018379113938221,3.0,3,1,1,1,0.0,0
0A5B0D05,3.5431350370650896,0.8881620483139216,4.0,4,3,2,1,0.0,0
0A5B4C30,9.573425259544953,0.9573425259544954,10.0,5,1,1,1,18.25,2
0A5B5E0C,2.708865358436446,0.893129864083139,3.027777777777778,6,6,1,5,0.0,3
0A5C454F,0.21689006007889355,0.8675602403155742,0.25,2,2,1,1,0.0,1
0A5C824F,2.855962831505769,0.951987610501923,3.0,3,1,1,1,0.0,0
0A5E116C,5.41234807891702,0.9020580131528366,6.0,4,1,1,1,0.0,0
0A5E4D00,0.5401369733098347,0.9758205296907763,0.5555555555555556,3,3,1,3,0.0,0
0A5F7710,2.812171364085533,0.9373904546951777,3.0,3,1,1,1,0.0,1
0A5FB278,1.2270415706223121,0.9379666326680017,1.3199999999999998,6,5,4,5,0.0,3
0A600BE9,4.903723852792296,0.8172873087987159,6.0,4,1,1,1,0.0,0
0A603CBD,0.9124123282927258,0.9267500147787647,1.0266666666666668,9,15,9,6,185.355,69
0A6064E4,3.953390526247413,0.9248207560692044,4.360000000000001,8,5,2,4,0.0,0
0A607AE2,2.853264648765547,0.9510882162551824,3.0,3,1,1,1,0.0,0
0A60DB12,2.5966747273979274,0.8655582424659758,3.0,3,2,1,1,0.0,2
0A61BE4F,0.3526251140182823,0.9403336373820861,0.375,4,4,3,4,0.0,1
0A61F62B,4.337888000524477,0.9711493057189258,4.5,4,2,1,1,0.0,2
0A62F2DA,5.132043927815369,0.8553406546358948,6.0,4,1,1,1,0.0,2
0A6339E7,5.425895473518727,0.9043159122531214,6.0,4,1,1,1,0.0,0
0A657F05,1.6374756309971916,0.9478140501416362,1.75,4,4,2,3,81.3429,0
0A65A51F,0.9102340753516568,0.9102340753516568,1.0,2,2,1,1,0.0,0
0A65A926,1.9336022403063804,0.9051306793340917,2.1200000000000006,6,5,4,3,56.1,15
0A66BAD7,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,18.6667,0
0A674F91,0.8029909952325376,0.8029909952325376,1.0,2,2,2,2,0.75,0
0A6805AB,0.9586379382472523,0.9015905385459786,1.0625,4,4,3,3,0.0,48
0A686DE9,2.89817366974009,0.9660578899133633,3.0,3,1,1,1,0.0,1
0A68C879,2.958332494639415,0.9861108315464717,3.0,3,2,1,1,0.0,0
0A6A5E58,4.8029540165249385,0.914848384099988,5.25,7,2,1,2,0.0,0
0A6A68DE,2.8111919420791294,0.9005312241139103,3.048611111111111,8,12,7,5,8.5,115
0A6AD9FA,2.4462067045572393,0.9236186678970565,2.600000000000001,7,5,1,3,0.0,0
0A6BD8EB,2.6768436083905724,0.8922812027968574,3.0,3,2,1,1,0.0,2
0A6C45BE,0.9825952501619798,0.9825952501619798,1.0,2,1,1,1,0.0,0
0A6C946A,4.408261377622368,0.9829249991535914,4.5,4,2,1,1,0.0,1
0A6D193C,2.8868077231887748,0.9622692410629249,3.0,3,1,1,1,0.0,0
0A6DB6E0,3.7363521386071255,0.9684169531375124,4.076023391812871,30,114,25,22,0.0,2417
0A6DCF76,2.7343625444844415,0.9114541814948138,3.0,3,3,2,3,0.0,22
0A6DD14A,0.5831212189106769,0.7774949585475693,0.75,3,4,1,2,0.0,1
0A6EDBBF,2.8030304221453957,0.9343434740484653,3.0,3,1,1,1,1.8333,0
0A7002A6,5.524386317709305,0.9207310529515509,6.0,4,1,1,1,0.0,0
0A705438,5.496152197139934,0.916025366189989,6.0,4,1,1,1,0.0,0
0A70A17A,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
0A70EF93,0.9127381264108997,0.9127381264108997,1.0,2,1,1,1,0.0,0
0A716183,1.8003191900677211,0.9439679072527748,1.9504132231404951,9,11,6,10,0.0,36
0A72D0F2,5.883654161411494,0.9212842392462441,6.444444444444445,6,3,2,2,26.6619,3
0A7336CB,2.778869126869088,0.9262897089563626,3.0,3,1,1,1,23.5833,0
0A73D9CF,3.1887031312859975,0.8870343801679229,3.444444444444444,5,3,3,2,2.0,5
0A748921,2.775774537995358,0.925258179331786,3.0,3,1,1,1,0.0,0
0A75A631,2.8485839204948364,0.9495279734982788,3.0,3,2,1,1,0.0,0
0A760FC8,0.30938527159847473,0.9281558147954243,0.3333333333333333,3,3,1,2,0.0,0
0A765624,2.6116022351587898,0.8705340783862633,3.0,3,2,2,1,0.8,2
0A76B182,5.321524754750188,0.8869207924583646,6.0,4,1,1,1,42.5833,0
0A771723,4.467629032999531,0.9335649947612664,4.979591836734696,9,7,3,6,0.0,15
0A77AC69,1.3239152044287448,0.8826101362858297,1.5,4,2,2,2,0.0,0
0A7889E4,2.5210237037989423,0.8403412345996474,3.0,3,1,1,1,9.6667,1
0A78E051,1.864302873828434,0.9141359852506044,2.0625,6,4,4,3,68.3103,8
0A796783,0.7669463789709923,0.7669463789709923,1.0,2,3,1,1,0.0,0
0A79DEC6,2.6090917371288667,0.8696972457096224,3.0,3,1,1,1,0.0,0
0A79F5C2,3.830705402738654,0.9667628470267545,4.0,4,3,2,2,0.0,0
0A7A1F79,2.7331318475961988,0.9110439491987328,3.0,3,2,1,1,5.5,0
0A7A2B73,4.048408410227939,0.9271903217142321,4.444444444444445,6,3,1,3,36.8333,5
0A7AA4C7,0.93464094321374,0.93464094321374,1.0,2,2,2,1,0.0,0
0A7AF09B,2.5720779062620944,0.8573593020873648,3.0,3,1,1,1,0.0,1
0A7B1351,5.66558041055367,0.944263401758945,6.0,4,2,2,1,0.0,2
0A7BD9D5,1.8817341006049613,0.8940148916870356,2.1111111111111116,5,3,3,2,55.2548,3
0A7C3D50,2.7709570072462877,0.9236523357487625,3.0,3,1,1,1,0.0,0
0A7D3F1E,0.710651626164826,0.9507623052298387,0.779541015625,16,64,14,11,64.5278,624
0A7D6E67,5.420151620439501,0.9033586034065835,6.0,4,1,1,1,0.0,0
0A7DB9D5,2.5891108968055545,0.9105651317085252,3.125,8,12,3,6,6.5833,29
0A7DEA87,2.904189078415275,0.968063026138425,3.0,3,1,1,1,0.0,1
0A7DEDAF,5.472989432516844,0.9121649054194741,6.0,4,1,1,1,0.0,12
0A7E13B6,5.24343873836351,0.8739064563939183,6.0,4,1,1,1,3.95,0
0A7F0072,2.7215459525523764,0.9071819841841255,3.0,3,1,1,1,0.0,0
0A7F4C8E,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,4.9269,0
0A80AD6A,2.308179257919072,0.769393085973024,3.0,3,3,2,2,0.0,0
0A80FE95,9.363328778628029,0.9363328778628028,10.0,5,1,1,1,0.0,0
0A815A1A,2.7576062467993414,0.9192020822664471,3.0,3,3,2,2,2.0,0
0A81ACD5,2.9616289259894266,0.9299013592794483,3.32098765432099,11,9,2,7,226.167,26
0A81E2D2,3.7701123351041756,0.9317708333268295,4.138888888888887,8,6,4,3,15.1667,4
0A824FC7,2.597188579407453,0.9410562845098601,2.871111111111111,10,15,4,7,4.8333,3
0A82F9BA,2.004485772675808,0.8921552842778229,2.25,4,2,1,2,16.1167,0
0A83B47D,1.2561539464502318,0.8953651457110837,1.421875,8,8,4,6,2.5,40
0A8443C9,2.530203883408806,0.9203846792711723,2.6666666666666665,5,6,1,3,12.45,3
0A867E09,2.608903786327818,0.869634595442606,3.0,3,1,1,1,0.0,0
0A8784CF,7.881614200167867,0.9452200002827317,8.444444444444436,11,3,2,3,0.0,0
0A88A2B7,1.3993127113753199,0.9559245659063181,1.5692729766803843,14,27,16,16,0.0,68
0A88EA07,2.6318606223258825,0.8772868741086276,3.0,3,1,1,1,0.0,7
0A89C2B1,0.054606610476697,0.873705767627152,0.0625,2,4,2,3,12.9333,1
0A8A3B51,2.7933963520432754,0.9069707286909591,3.0765306122448974,8,14,8,6,14.8833,72
0A8A40CB,5.39427517392112,0.8990458623201867,6.0,4,1,1,1,2.8667,2
0A8A4E83,0.8245089443184401,0.9028768971834451,0.9471999999999999,7,25,1,5,0.0,2
0A8A9486,5.1479548506570385,0.9565679230489639,5.444444444444445,6,3,3,2,6.5,39
0A8AFBA4,5.63065513784723,0.9384425229745382,6.0,4,1,1,1,6.0833,0
0A8B15B7,3.0958854003002854,0.9233409833841114,3.375,5,4,1,4,0.0,3
0A8B568A,4.640985278049908,0.9284972091682544,5.0,7,4,3,3,0.0,5
0A8B6117,5.651331329140127,0.9418885548566878,6.0,4,1,1,1,0.0,0
0A8B9E0A,2.7552597658273035,0.9184199219424346,3.0,3,1,1,1,0.875,1
0A8CBB9D,2.414164698005873,0.8047215660019578,3.0,3,2,2,1,2.0,0
0A8DBF6F,4.113404810761616,0.9701575685646648,4.222222222222222,5,3,2,3,0.0,0
0A8DD5C4,4.080235387928254,0.9248114234496196,4.5,4,2,1,2,18.8333,0
0A8DD6F0,5.197173258437476,0.9402859005746188,5.600000000000002,9,5,4,4,2.3333,7
0A8DE815,2.0504032707138466,0.9091032011238738,2.25,4,2,1,1,0.0,0
0A8DECDA,4.417058550999555,0.9421041771693136,4.75,5,2,1,2,0.0,0
0A8E0871,8.528239442083553,0.8528239442083552,10.0,5,1,1,1,2.0833,6
0A8E525E,5.694508733536633,0.9490847889227723,6.0,4,1,1,1,0.0,0
0A8E557E,4.90877506627046,0.8181291777117434,6.0,4,1,1,1,0.0,0
0A8E6AEE,1.6728308312100333,0.8595717611496915,2.0,3,2,1,1,0.0,3
0A8F8D8B,2.81304035952394,0.8608765903504279,3.375,5,4,3,3,1.0,12
0A9045F3,2.5056723515027817,0.9366002803819524,2.763888888888889,11,12,9,7,11.9913,67
0A90799E,1.538199254678766,0.9117469314658865,1.714285714285715,8,7,5,4,23.9167,0
0A915115,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,1
0A9247E1,0.9853281968714362,0.9853281968714362,1.0,2,1,1,1,0.0,0
0A924B49,1.373275003363192,0.8520346319632617,1.64,4,5,3,2,0.3333,0
0A9264D7,0.9424487700610283,0.9424487700610283,1.0,2,2,1,1,0.75,0
0A92AA48,1.6469577697049544,0.8789219271785085,1.8888888888888888,4,3,3,3,18.4,48
0A92BF47,4.3183539588575846,0.920643534475172,4.75,5,2,2,2,0.0,2
0A92C3D0,2.5831533881762647,0.8610511293920882,3.0,3,1,1,1,0.6,5
0A938BC0,2.9231952140358564,0.9743984046786187,3.0,3,1,1,1,0.0,0
0A940688,0.7673822581103988,0.9216788760113683,0.828125,5,8,2,4,0.0,0
0A94D807,5.90165440727673,0.8894519662928381,6.666666666666668,7,3,1,3,0.0,3
0A955BC8,0.8171616523216378,0.8171616523216378,1.0,2,2,1,1,7.75,0
0A9592D0,3.456626381908651,0.8987210351808351,4.08,7,5,3,3,0.0,0
0A960B23,0.4849686219930016,0.9699372439860032,0.5,2,2,1,1,0.0,0
0A97499D,2.591770765646693,0.8639235885488977,3.0,3,1,1,1,6.6,7
0A984A9E,5.0934971194071075,0.9150282013203126,5.520000000000002,9,5,2,4,0.0,4
0A98BD2A,0.873705767627152,0.873705767627152,1.0,2,3,3,2,1.2,7
0A98DA2D,2.6153551299118374,0.9565397992171486,3.0697887970615176,20,33,14,12,0.0,150
0A98E412,3.365362976867416,0.9249291092279849,3.7901234567901234,10,9,8,4,3.5,57
0A99E500,3.3680579185003965,0.8992732007307535,3.8400000000000016,9,5,2,4,0.0,0
0A9A8DED,2.6166002418422054,0.8722000806140685,3.0,3,2,1,1,0.0,0
0A9B340E,1.6869748649424394,0.8618924063997859,2.0,6,4,3,3,333.75,9
0A9B577B,4.804026479978393,0.9243745829861186,5.2,9,10,6,5,0.0,60
0A9B5BC9,0.99237524273819,0.9338512266232144,1.0700000000000003,5,10,7,8,6.25,9
0A9B6893,0.24842601136148035,0.9937040454459214,0.25,2,2,2,1,0.0,0
0A9B6BEF,6.422847587678031,0.9531645622050097,6.75,7,2,2,2,0.0,0
0A9B8E7D,5.045153492510323,0.9048580227294647,5.555555555555556,7,3,2,3,106.0,11
0A9C0323,5.834555233027883,0.9724258721713139,6.0,4,1,1,1,0.0,0
0A9C694F,2.7552597658273035,0.9184199219424346,3.0,3,2,1,1,0.0,1
0A9D8246,2.941801896180011,0.9806006320600036,3.0,3,1,1,1,0.0,0
0A9E1898,2.1675103542821117,0.8971443857849066,2.326530612244898,7,7,5,4,0.0,13
0A9E1EFA,0.9041087574888055,0.9539278373287885,1.0329861111111112,11,24,6,11,0.0,71
0A9EF80E,3.9415703870485954,0.895635156813673,4.5,4,2,1,1,0.25,1
0A9FB81A,9.318282751893008,0.9318282751893008,10.0,5,2,1,1,0.0,1
0AA0C74D,2.776018930656286,0.9253396435520953,3.0,3,2,2,1,1.2,0
0AA1E3AB,0.873705767627152,0.873705767627152,1.0,2,2,1,1,0.0,0
0AA29288,9.58101394664105,0.9581013946641048,10.0,5,2,1,1,0.0,1
0AA2C987,2.6321259661113046,0.9150854417637224,2.918367346938777,10,7,5,5,3.0333,0
0AA3C8F7,0.6808020720613674,0.9077360960818233,0.75,3,2,1,2,0.0,3
0AA44FEE,1.6614306162419201,0.937079986507374,1.8425925925925937,11,18,4,7,0.0,9
0AA4E598,5.319098873590997,0.8865164789318329,6.0,4,1,1,1,0.0,1
0AA5F626,1.5237139844055794,0.9272084819544736,1.625,6,8,3,4,0.0,29
0AA69D0F,0.2560193331566837,0.7680579994700509,0.3333333333333333,3,3,3,3,0.0,0
0AA7A71A,3.042651242058223,0.9098759489912247,3.400000000000002,9,5,3,2,33.1667,18
0AA7BCE6,1.7897080761139508,0.9623869798540844,2.0095702758491294,24,73,15,16,2.0,222
0AA84A88,13.90466121303823,0.9269774142025486,15.0,6,1,1,1,0.0,0
0AA85162,0.873705767627152,0.873705767627152,1.0,2,2,1,1,0.0,0
0AA86786,3.5226172517853453,0.9021396516182123,3.836734693877552,8,7,1,4,10.0,0
0AA8E6BC,4.089511341453621,0.9271905067232825,4.5,4,2,1,1,0.0,0
0AA9AAD1,2.5210237037989423,0.8403412345996474,3.0,3,2,1,1,0.3333,0
0AAA38B1,9.151379008799287,0.9151379008799286,10.0,5,1,1,1,0.0,1
0AAA8FAD,2.308179257919072,0.769393085973024,3.0,3,1,1,1,0.0,0
0AAAE6E2,2.9250684687703004,0.9750228229234335,3.0,3,1,1,1,0.0,0
0AAAFB77,5.671574603043893,0.9452624338406488,6.0,4,1,1,1,0.0,0
0AAB1378,0.12476940237636559,0.8930838720980453,0.1388888888888889,3,6,3,4,0.0,4
0AAB5A1C,4.565337022083599,0.904275887668244,5.0,6,2,2,2,4.5,0
0AAB6D3B,5.664275557999397,0.9440459263332328,6.0,4,2,1,1,41.6357,0
0AABECC7,0.915738537028491,0.8755006110785962,1.0246913580246915,6,9,6,7,0.0,16
0AAD2689,6.512675897564085,0.9256443915507229,7.163265306122447,8,7,4,3,5.5,2
0AAD5EFD,2.140264861278806,0.940162671684438,2.3142361111111107,16,24,16,14,0.0,409
0AAD7497,0.19173659474274807,0.7669463789709923,0.25,2,2,1,1,0.0,0
0AADBE07,1.9413878365588453,0.8428695217842573,2.333333333333333,3,3,3,2,0.0,0
0AAFDFFF,4.5201336266841725,0.9096585663757785,5.0,6,2,1,2,65.5333,2
0AB0C655,3.9104327375640606,0.935111629608614,4.30864197530864,11,18,7,8,148.38,48
0AB0C96E,0.9006323129502684,0.8586195968890631,1.0625,4,4,3,2,3.75,4
0AB1CBDA,2.7994287664401103,0.9331429221467035,3.0,3,1,1,1,0.0,0
0AB20A14,2.36460678002365,0.9013109199132069,2.688775510204082,9,14,4,5,0.0,14
0AB30FEE,1.3414422911182917,0.9331886466780227,1.4765020820939923,14,41,13,8,9.1429,591
0AB35935,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,21.1833,0
0AB4F128,0.44080456448323313,0.44080456448323313,1.0,2,1,1,1,0.0,1
0AB52693,0.8498746670315996,0.8498746670315996,1.0,2,2,2,1,0.0,2
0AB6BD80,0.2661838747448349,0.7985516242345048,0.3333333333333333,3,3,2,1,10.4167,4
0AB6E26F,2.40468422920193,0.9017565859507239,2.666666666666667,4,3,1,2,18.7167,1
0AB72CC0,1.211987322206383,0.9089904916547873,1.3333333333333333,3,3,2,3,0.0,12
0AB73516,2.611915591432879,0.8706385304776263,3.0,3,2,1,1,23.5,0
0AB80998,0.45764403492829925,0.9065987541166668,0.52,4,5,1,3,0.0,0
0AB87E23,2.6892778408341327,0.8964259469447109,3.0,3,1,1,1,55.2167,23
0AB91A0F,5.330065298290324,0.8883442163817207,6.0,4,1,1,1,0.0,0
0AB9CD07,1.4871087699086536,0.9204025710274841,1.6624000000000003,9,25,10,13,119.185,131
0AB9EDF2,5.6683492686837145,0.9447248781139523,6.0,4,4,2,1,4.3333,4
0AB9F551,1.9122143555212803,0.913357743349287,2.24,6,5,3,3,0.0,0
0ABA69AF,1.2565342519744096,0.8921676162343373,1.4375,4,4,2,2,53.0,10
0ABAD455,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,0
0ABAF343,2.5320383529605914,0.844012784320197,3.0,3,1,1,1,0.0,0
0ABB524B,2.323792989809187,0.871124988490362,2.638888888888889,8,6,3,4,0.0,104
0ABB5F5D,2.645788647396287,0.8819295491320955,3.0,3,2,2,1,60.5667,1
0ABB95DF,0.8498746670315996,0.8498746670315996,1.0,2,2,1,1,28.0,1
0ABB9B05,2.701235645425407,0.900411881808469,3.0,3,2,1,1,0.5,1
0ABC19B4,2.947485355100089,0.9040631503742939,3.25,4,2,1,1,1.8333,0
0ABD0CC3,0.9526983399346309,0.9526983399346309,1.0,2,1,1,1,0.0,16
0ABD88BF,0.9708508081503159,0.9708508081503159,1.0,2,1,1,1,0.0,0
0ABDD510,5.6873931437427006,0.9478988572904501,6.0,4,1,1,1,18.3081,0
0ABE34D3,2.0214263138191852,0.9657024904453804,2.301775147928993,22,78,13,14,132.093,499
0ABEF861,0.43069136335530966,0.9186038119662155,0.4722222222222222,4,6,4,3,19.1667,8
0ABFDAE4,0.676923203776289,0.676923203776289,1.0,2,1,1,1,18.1667,1
0ABFE101,0.936331108294097,0.936331108294097,1.0,2,2,1,1,0.8,0
0AC085AC,1.6522090680647694,0.9155064742081248,1.8125,4,8,1,3,0.0,0
0AC1A513,1.8851120259147176,0.9401385361928519,2.167159763313609,13,26,14,14,123.183,392
0AC1E03D,4.150367481001002,0.9022168130373707,4.666666666666666,7,3,3,3,177.617,1
0AC28696,5.93807010235848,0.9135716691461749,6.5,6,2,2,2,11.05,7
0AC2EBFA,4.0462588968585305,0.9245480588404432,4.440000000000002,8,5,2,3,50.5,0
0AC2F663,1.8302583526758713,0.878914289790247,2.1111111111111116,5,3,3,3,0.0,0
0AC30D1A,2.9135200941018593,0.9711733647006198,3.0,3,1,1,1,0.0,17
0AC32599,4.418761915355838,0.9207927840649698,4.828125,8,8,5,5,29.7845,2
0AC351E2,0.9746791276340008,0.9746791276340008,1.0,2,2,2,1,0.0,10
0AC35FA9,3.2311961036351193,0.9243425567856648,3.551020408163263,11,7,2,4,0.0,23
0AC3E409,1.7390839605123387,0.9037405140178951,2.0,3,2,1,1,0.0,0
0AC4AE2F,4.311805013564936,0.9003766573697426,4.777777777777778,8,6,2,3,33.0,0
0AC527D1,3.2132584918452194,0.9327306873700505,3.5,5,4,2,1,3.8667,2
0AC5616C,1.1909890234814662,0.8323332873853124,1.4444444444444444,4,3,1,3,0.0,6
0AC5D0EC,5.5087821079047865,0.9181303513174645,6.0,4,1,1,1,0.0,0
0AC6540E,1.7948147742402356,0.9607610036435836,1.888888888888889,4,3,1,2,0.0,0
0AC669FB,2.264789548854898,0.9648544648553271,2.4352,14,25,7,11,0.0,103
0AC67F99,0.10498740321549459,0.9448866289394513,0.1111111111111111,2,3,1,3,0.0,0
0AC6A1DA,0.22608254148571555,0.9043301659428622,0.25,2,2,1,2,0.0,2
0AC6AAD7,1.2471136894532262,0.9556441518305085,1.3572664359861593,9,34,2,11,0.0,19
0AC7613D,0.981309235281388,0.981309235281388,1.0,2,1,1,1,91.75,3
0AC7DE33,5.2581900447026655,0.8763650074504441,6.0,4,1,1,1,0.6,0
0AC9933C,14.065710694325086,0.937714046288339,15.0,6,1,1,1,0.0,0
0ACA74A1,2.7361894353972103,0.9120631451324034,3.0,3,2,2,2,0.0,0
0ACAA752,2.479575795193845,0.9333237866620521,2.7755102040816326,5,7,2,2,0.0,1
0ACABC53,2.1235190424320622,0.8718383013102329,2.5555555555555554,4,3,3,2,0.0,0
0ACAC040,2.0510990153602977,0.6836996717867658,3.0,3,2,2,1,74.2833,54
0ACAED09,3.403432586773745,0.9430856412767084,3.7551020408163227,9,7,5,7,1206.39,3
0ACB305D,2.7502403029107194,0.9167467676369064,3.0,3,1,1,1,0.0,0
0ACB4046,0.7268722787176838,0.969163038290245,0.75,3,2,1,1,370.333,7
0ACB5D9E,5.352931705666938,0.8921552842778229,6.0,4,1,1,1,0.0,0
0ACB698B,5.348515362617983,0.8914192271029971,6.0,4,1,1,1,79.9167,0
0ACC64C6,2.6861126564668543,0.8953708854889515,3.0,3,1,1,1,33.1667,11
0ACCC928,2.6549525762060098,0.8849841920686701,3.0,3,1,1,1,7.8667,0
0ACD7210,2.008807101045326,0.929875037197607,2.2871972318339093,14,17,9,14,0.0,22
0ACDB1C6,2.8389150027472283,0.9463050009157428,3.0,3,1,1,1,0.0,0
0ACE4854,2.877239411218792,0.9590798037395973,3.0,3,1,1,1,22.1667,0
0ACE8776,5.29722949683574,0.8828715828059567,6.0,4,1,1,1,0.0,2
0ACF07AE,4.439129447509688,0.8981144565020389,5.125,8,4,4,4,2.0357,4
0ACFA869,1.3395040829998417,0.9080338594164681,1.5,5,4,4,3,0.0,2
0AD029DE,2.9496426667561693,0.8575934527078677,3.5,5,2,1,2,0.0,0
0AD08B12,6.031100686579994,0.9263265639602918,6.666666666666666,7,3,2,2,0.0,0
0AD0A7CE,0.4171923537813689,0.9529522759641795,0.45777777777777756,7,15,7,8,2.0,7
0AD146B6,2.648170073251938,0.8827233577506461,3.0,3,2,2,1,3.8333,1
0AD2E7F5,0.9342504989970465,0.9342504989970465,1.0,2,1,1,1,0.0,0
0AD315D2,2.855962831505769,0.951987610501923,3.0,3,1,1,1,48.6861,0
0AD35F56,0.6957426145727896,0.9276568194303862,0.75,3,2,2,2,0.0,3
0AD3A5DE,0.676923203776289,0.676923203776289,1.0,2,2,2,1,0.0,0
0AD3EC64,2.7450029580856743,0.9150009860285581,3.0,3,2,2,1,0.0,0
0AD41379,2.308179257919072,0.769393085973024,3.0,3,1,1,1,2.55,0
0AD41DE1,4.833094722329801,0.8969207051872613,5.444444444444444,6,3,3,2,25.9167,0
0AD47599,3.563552440481829,0.9012171422431188,4.012345679012347,10,9,4,6,0.0,1
0AD4BBA7,2.6892778408341327,0.8964259469447109,3.0,3,2,1,1,1.2,0
0AD4F297,3.952244693348625,0.9092629203100832,4.333333333333334,5,6,1,3,0.0,0
0AD5107F,5.533801510032358,0.9223002516720596,6.0,4,2,2,1,0.0,0
0AD52663,2.5230888222746364,0.8410296074248786,3.0,3,1,1,1,0.0,27
0AD5ADD1,3.637481907591576,0.9699951753577535,3.75,6,4,1,1,4.9,0
0AD5E13A,5.696148732365138,0.9493581220608562,6.0,4,3,2,2,0.0,0
0AD5EE12,2.961209859557987,0.8940437085384109,3.328125,7,8,4,5,0.3333,10
0AD6152B,6.138757611829761,0.9472666508858784,6.5,6,2,2,2,0.0,0
0AD6B34C,1.647922937616011,0.8172873087987159,2.0625,4,4,2,3,0.0,0
0AD79724,0.25098206087726327,0.9035354191581478,0.27777777777777785,5,6,5,6,250.717,31
0AD7AB8A,3.349939755499385,0.9584981281858195,3.679012345679007,18,18,8,14,49.25,43
0AD865EE,1.3383032774883294,0.8922021849922196,1.5,4,2,1,1,0.0,0
0AD887AB,2.434028243975016,0.8923134762423985,2.8000000000000007,7,5,2,3,1.0,22
0AD8EE37,3.8270217072127215,0.8961616347799718,4.444444444444445,6,3,3,2,0.0,4
0AD94450,1.7510248542468028,0.8949626853906558,2.0,3,2,2,1,122.211,4
0AD994AD,0.9274399310951008,0.9274399310951008,1.0,2,1,1,1,0.0,0
0ADA4764,0.8643508948158187,0.9003196022259774,1.017751479289941,7,13,3,7,108.967,7
0ADADDA5,2.009836431839623,0.9559589209355659,2.142857142857143,5,7,3,2,0.0,5
0ADBA1D4,0.8498746670315996,0.8498746670315996,1.0,2,1,1,1,2.25,0
0ADC202E,0.873705767627152,0.873705767627152,1.0,2,2,1,1,4.0,0
0ADD01E5,0.9976439550227183,0.9976439550227183,1.0,2,1,1,1,0.6667,0
0ADE4586,2.6252645167867206,0.9407008064640556,2.9753086419753094,11,18,6,11,318.095,139
0ADEAC1B,5.629833409035064,0.9383055681725108,6.0,4,2,1,1,0.0,1
0ADEC527,2.706209200902225,0.8346704114373948,3.333333333333334,4,3,2,2,7.4833,18
0ADF12CD,2.7241878967970807,0.9080626322656936,3.0,3,4,1,2,0.0,0
0ADF85A7,3.681316847366419,0.8796015336710169,4.234375,7,8,1,4,30.0,8
0ADFFC56,4.3224718369769635,0.9384255481161187,4.555555555555557,6,3,2,1,0.0,0
0AE05917,0.8029909952325376,0.8029909952325376,1.0,2,2,1,1,2.0,3
0AE08B04,2.5481738910947906,0.8493912970315968,3.0,3,2,2,1,8.25,0
0AE0CB1E,2.4409061483177723,0.8136353827725907,3.0,3,1,1,1,109.733,0
0AE16BEE,2.6930449773671623,0.8976816591223874,3.0,3,2,1,1,0.0,0
0AE216AD,5.111420291947152,0.9381089908347234,5.4722222222222205,10,6,1,1,25.2667,0
0AE3046A,0.9914427542803417,0.9914427542803417,1.0,2,1,1,1,0.0,0
0AE30975,2.6599330469226086,0.863635212466958,3.222222222222222,4,3,1,1,0.0,8
