author_id,sterling_no,home_grown,diversity,total_topics,total_publications,no_of_paper_venues,total_active_year,h-index,total_cites
13191183,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,0
13195E44,0.7746620510312707,0.7746620510312707,1.0,2,2,1,2,0.0,3
1319CB12,0.636079440665894,0.9285043748358441,0.6875,3,4,3,1,0.0,2
1319E352,2.792506002189537,0.9308353340631791,3.0,3,1,1,1,0.0,0
131A38CB,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,1
131A6DB8,0.3192382851093857,0.8992875900771273,0.36,4,5,2,3,43.0595,0
131A94FF,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,34.2333,0
131A9713,0.4477731882328083,0.9085305009169848,0.5,3,4,3,3,0.0,3
131AD945,0.8803715572007977,0.8803715572007977,1.0,2,1,1,1,0.0,0
131BC2E4,2.775774537995358,0.925258179331786,3.0,3,2,1,1,0.0,0
131C965E,0.489080034598687,0.978160069197374,0.5,2,4,1,2,1.7833,0
131CB062,2.803754703518222,0.9345849011727406,3.0,3,1,1,1,4.9,1
131CD0AD,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,0
131CF6A4,0.8367159261110318,0.8367159261110318,1.0,2,1,1,1,14.5,0
131D1D78,0.12378169990493383,0.9902535992394706,0.125,2,4,2,4,0.0,8
131D409E,0.9448866289394513,0.9448866289394513,1.0,2,2,1,1,0.0,0
131D69DA,0.4014954976162688,0.8029909952325376,0.5,2,2,1,1,0.0,2
131D9C05,0.8275822365837712,0.8275822365837712,1.0,2,1,1,1,0.0,4
131E1311,0.9342504989970465,0.9342504989970465,1.0,2,1,1,1,0.0,0
131E2539,0.12445641092639138,0.9956512874111311,0.125,2,4,3,3,0.0,3
131F63B3,0.22043988332423184,0.8817595332969274,0.25,2,4,3,3,0.0,0
131F7ACC,0.9826759311530695,0.9826759311530695,1.0,2,3,1,1,0.0,0
131F930A,0.8726181501065517,0.9420526776537792,0.9199999999999999,4,5,3,3,0.0,174
131FB28A,0.6815086551421827,0.8390151909449854,0.8,3,5,3,2,0.3333,0
131FD35B,0.6904349885581541,0.9205799847442055,0.75,3,2,2,1,0.0,0
13201976,0.22942357929470655,0.9176943171788262,0.25,2,2,2,2,1.65,0
1320C19A,0.2666104755689841,0.9231119160726997,0.2809917355371901,5,11,1,4,0.0,10
1320E3CC,0.676923203776289,0.676923203776289,1.0,2,1,1,1,29.1867,0
1320EDBC,0.46417687002455643,0.9283537400491129,0.5,2,2,1,2,0.0,2
1320FF63,0.4521650829714311,0.9043301659428622,0.5,2,2,2,1,0.0,1
13217E0B,0.6028867772952415,0.9043301659428622,0.6666666666666666,2,3,2,2,0.1667,0
13218CB7,0.10246361712080067,0.922172554087206,0.1111111111111111,2,3,1,2,13.6667,0
13219C76,0.9053573237110487,0.9053573237110487,1.0,2,1,1,1,209.551,0
1321F13A,0.1504273786169531,0.676923203776289,0.2222222222222222,2,3,3,1,0.0,7
1321FC9E,0.8755450047704973,0.8755450047704973,1.0,2,1,1,1,407.566,9
132215FE,0.3787876678615056,0.8745601646036897,0.4285714285714286,3,7,5,3,4.75,88
13224D80,0.08607356122569675,0.7746620510312707,0.1111111111111111,2,3,2,3,8.1786,0
1322D1C1,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,5
1322D717,0.8987865826340606,0.8987865826340606,1.0,2,1,1,1,0.0,8
1323149F,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,13
13232541,0.9274399310951007,0.9274399310951008,1.0,2,3,2,2,36.75,20
1323352F,0.9215134073354042,0.936497205169806,1.0,4,3,1,3,2.0,1
13233E93,2.8842071840724226,0.9614023946908076,3.0,3,1,1,1,0.0,0
13235643,0.8987865826340606,0.8987865826340606,1.0,2,1,1,1,0.0,0
1323695E,0.8498746670315996,0.8498746670315996,1.0,2,3,1,2,0.0,0
13236B3A,0.9884929722647401,0.9884929722647401,1.0,2,1,1,1,11.35,0
132392AC,0.163819831430091,0.873705767627152,0.1875,2,4,3,4,0.0,16
1323A2DB,1.2649375758819237,0.9487031819114427,1.3333333333333333,3,3,1,2,0.0,0
132426F0,0.8498746670315996,0.8498746670315996,1.0,2,1,1,1,66.0333,0
13245141,0.38115717709515584,0.9506375158195888,0.40625,5,8,6,6,246.971,24
13245D69,0.9197848532696198,0.9197848532696198,1.0,2,1,1,1,0.0,0
1324ADC1,0.9376061093890811,0.9376061093890811,1.0,2,2,1,1,0.0,0
1324EC7B,0.16923080094407225,0.676923203776289,0.25,2,4,2,2,0.6667,2
1324FE8B,0.9386005470181407,0.9386005470181407,1.0,2,1,1,1,1.3333,3
1325A54C,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,0.0,1
13263966,0.7669463789709923,0.7669463789709923,1.0,2,3,2,3,0.0,1
13266BA1,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,1
1326A13B,0.9127381264108997,0.9127381264108997,1.0,2,1,1,1,0.2,0
1327001A,0.245327308820347,0.981309235281388,0.25,2,2,2,2,234.595,0
132703E3,0.19366551275781768,0.7746620510312707,0.25,2,4,2,1,1.9667,0
13276661,0.9464298512967702,0.9464298512967702,1.0,2,1,1,1,0.0,4
13279604,0.38347318948549614,0.7669463789709923,0.5,2,2,1,2,0.0,1
1328052A,0.7669463789709923,0.7669463789709923,1.0,2,2,2,2,13.9333,6
1328179F,1.5158784461890007,0.844012784320197,1.7777777777777777,3,3,2,3,12.1667,0
13285B6B,0.5919476559312697,0.789263541241693,0.75,3,2,1,2,0.0,0
1328B709,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,4
1328BA97,0.2582206836770902,0.7746620510312707,0.3333333333333333,2,3,3,2,0.0,86
1328D4EF,0.1721471224513935,0.7746620510312707,0.2222222222222222,2,3,2,2,0.0,54
1328D884,0.49424648613237004,0.9884929722647401,0.5,2,2,1,2,0.0,1
1328DA58,0.9127381264108997,0.9127381264108997,1.0,2,1,1,1,0.0,0
13290E43,0.4085808261608189,0.8171616523216378,0.5,2,2,2,1,2.0,0
13291792,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,0.0,0
13291AF8,0.17844244338500836,0.8029909952325376,0.2222222222222222,2,3,1,2,0.0,0
132925F8,0.9886722395532926,0.9886722395532926,1.0,2,1,1,1,9.6667,4
13293AA5,0.9846427611697186,0.9846427611697186,1.0,2,2,1,1,0.0,0
13294F1E,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,0.0,0
1329E157,2.1398223447269134,0.9503791662657097,2.25,4,2,2,2,0.0,8
132A0294,0.9464298512967702,0.9464298512967702,1.0,2,1,1,1,1.0,3
132A036D,0.9563875242166507,0.9563875242166507,1.0,2,2,1,1,5.0,1
132A1554,0.9197848532696198,0.9197848532696198,1.0,2,1,1,1,10.0,0
132A31BE,0.6296606516036192,0.9383506074818702,0.671875,4,8,3,5,5.5667,20
132A3A27,0.06323771845153231,0.7746620510312707,0.08163265306122448,2,7,4,5,4.7,14
132A74DC,0.09398209919794519,0.9304864238873419,0.11111111111111112,5,24,11,10,62.2153,99
132B1385,0.900464923702949,0.9148922339804854,0.9795918367346937,6,7,3,3,0.0,12
132B1C4D,0.9882647047515598,0.9882647047515598,1.0,2,1,1,1,71.5,93
132B2B70,0.8728817664728681,0.8728817664728681,1.0,2,1,1,1,0.375,0
132B2B71,0.17298904736321163,0.8799433525657879,0.2,3,5,3,4,0.0,5
132B358A,0.4080136695760368,0.8865993295684003,0.44000000000000006,3,5,1,3,0.0,1
132B4356,0.5208874021232895,0.8403412345996474,0.6326530612244898,3,7,2,4,1.825,6
132B5879,1.1525345117033252,0.8946013375857469,1.3333333333333335,4,3,2,3,15.5357,5
132C01B1,0.1705903155704187,0.9098150163755664,0.1875,3,4,1,3,0.0,0
132C2000,0.395473805161665,0.8898160616137463,0.4444444444444444,2,3,2,1,3.5,3
132C8F13,0.14788373671033322,0.9242733544395826,0.16,2,5,1,3,0.0,27
132C94A4,0.20793876290446753,0.9357244330701039,0.2222222222222222,2,3,1,2,4.5333,5
132CC668,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,6.0,0
132CFE5A,0.5219907734755032,0.9198499908621557,0.5972222222222222,4,12,4,7,0.0,7
132D14D9,0.2207517349619423,0.9933828073287404,0.2222222222222222,2,3,3,2,0.0,5
132D1ECA,0.21728383907063753,0.9777772758178689,0.2222222222222222,2,3,1,1,0.3333,2
132E7AE3,0.9684601948304767,0.9684601948304767,1.0,2,2,1,1,2.8333,0
132EC94C,0.09712965365863742,0.8741668829277368,0.1111111111111111,2,3,2,2,0.0,1
132EFB79,0.4598924266348099,0.9197848532696198,0.5,2,2,1,2,21.9,1
132F1AD5,0.676923203776289,0.676923203776289,1.0,2,1,1,1,1.95,0
132F9A91,0.9342504989970465,0.9342504989970465,1.0,2,2,1,1,0.0,0
132FBD4D,0.22818453160272492,0.9127381264108997,0.25,2,2,2,2,0.0,0
132FD88A,0.44080456448323313,0.44080456448323313,1.0,2,1,1,1,0.0,5
133028F3,0.42497829353879557,0.9776533421765287,0.4375,3,4,3,3,7.5,1
13303669,0.1721471224513935,0.7746620510312707,0.2222222222222222,2,3,2,2,0.0,0
13306A39,0.5977804837957905,0.9395913433192153,0.6734693877551021,7,14,2,8,0.0,1
13306E31,0.4313705484236673,0.8185278690360218,0.56,3,5,4,3,29.6667,17
133071B0,0.16452025632427236,0.9374616310524869,0.18792866941015088,6,27,14,16,0.0,143
13308B14,0.34792118141150286,0.9176165224653049,0.42474489795918374,11,56,13,19,0.2,119
1330D1BB,0.16923080094407225,0.676923203776289,0.25,2,4,1,2,0.0,0
1331197F,2.645788647396287,0.8819295491320955,3.0,3,1,1,1,0.6,4
1331343B,0.5014666788014678,0.9051490710653395,0.5555555555555556,3,3,2,2,0.0,1
13313699,2.7241878967970807,0.9080626322656936,3.0,3,1,1,1,0.0,0
133184AF,0.5924101952636177,0.8886152928954266,0.6666666666666666,2,3,2,2,0.0,6
13319144,0.23117224974467684,0.9246889989787074,0.25,2,2,2,1,0.0,2
1331B804,0.873705767627152,0.873705767627152,1.0,2,2,1,1,0.0,0
1331E63A,0.6206866774378283,0.8275822365837712,0.75,2,4,3,2,8.0,0
1331F0A2,0.8275822365837712,0.8275822365837712,1.0,2,1,1,1,0.5,0
1332246B,0.9057786368589085,0.9057786368589085,1.0,2,1,1,1,0.0,1
13327351,0.31566904673783835,0.9509497685646648,0.3558183284063424,9,61,13,16,44.8667,251
1332ACBD,0.5033322889522241,0.8770301409672423,0.5911111111111111,7,15,9,8,0.0,250
1332C935,0.763532422583916,0.8672237450074699,0.875,5,4,2,3,0.0,5
13336FAC,0.2904982691367265,0.7746620510312707,0.375,2,4,2,4,0.0,24
133374A0,0.45113614536068924,0.8924725646375204,0.52,4,5,4,3,0.0,5
13338C8A,1.4016596219676705,0.9162364356683467,1.5555555555555558,5,3,2,3,0.0,3
13346E42,0.43414624900255416,0.7170309560177237,0.6115702479338843,3,11,8,5,54.4167,100
13352C84,0.8171616523216378,0.8171616523216378,1.0,2,2,1,1,0.0,4
1335B048,0.9826759311530695,0.9826759311530695,1.0,2,1,1,1,0.0,0
1335C342,0.8886152928954266,0.8886152928954266,1.0,2,1,1,1,0.0,0
1336A6F3,0.8386491873885324,0.8386491873885324,1.0,2,1,1,1,0.0,0
13373699,0.13012868096824562,0.8073999191796288,0.17,3,10,3,6,1.95,4
13375EDA,0.16384213356329824,0.9102340753516568,0.18,2,10,5,6,18.6667,2
1337DAAF,0.37627636412903853,0.8882240302383296,0.4444444444444444,5,9,6,6,0.0,17
13383CC6,0.5440885211223498,0.8552812834089984,0.6,4,5,2,4,0.0,2
13384409,0.49926043864408687,0.873705767627152,0.5714285714285714,2,7,3,4,6.75,40
13385BD5,0.966836164018804,0.966836164018804,1.0,2,1,1,1,2.4,1
1338F19D,0.5580588969863834,0.8748900552653927,0.6543209876543209,4,9,6,4,0.5,2
13397FDF,0.4337801201577871,0.8675602403155742,0.5,2,2,2,2,0.0,0
1339E1AE,0.10304888123278898,0.9274399310951008,0.1111111111111111,2,3,3,3,141.15,1
133A0A0F,2.5170455728349563,0.8390151909449854,3.0,3,1,1,1,4.0,0
133A66F1,0.7669463789709923,0.7669463789709923,1.0,2,6,2,3,0.0,0
133AB2AC,0.7091764118379517,0.9051762614426212,0.7810650887573966,6,13,6,4,2.9917,0
133AD3E1,0.9813488019767286,0.9813488019767286,1.0,2,1,1,1,0.0,0
133B02EC,0.16923080094407225,0.676923203776289,0.25,2,2,2,2,0.0,2
133B1B9D,0.15650791661425228,0.8564991307663222,0.1875,4,8,5,7,1.0,51
133B9022,2.6090917371288667,0.8696972457096224,3.0,3,1,1,1,0.0,0
133D3EBB,0.532186996042658,0.8073999191796288,0.654320987654321,3,9,7,6,0.8333,4
133D592F,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,0
133D8956,0.1785686655031836,0.9253396435520953,0.19444444444444442,3,6,4,5,0.0,13
133DF5CA,0.6330095882401479,0.844012784320197,0.75,3,2,2,2,0.0,0
133DFB1D,0.20534823393780743,0.8213929357512297,0.25,2,2,2,1,0.0,0
133E28F8,0.8498746670315996,0.8498746670315996,1.0,2,2,1,2,0.0,0
133E2C36,0.7738576130058851,0.8828263528865847,0.875,3,4,1,2,0.0,3
133E9F5C,0.41060713624563927,0.9399965324740442,0.44378698224852076,5,13,10,7,0.0,113
133F3947,0.18398950439086248,0.9521552588707077,0.19444444444444442,3,6,1,6,0.0,0
133F96B8,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,0
133F9D2E,0.4137911182918856,0.8275822365837712,0.5,2,2,1,2,0.0,1
133F9F09,0.9107775865548133,0.9107775865548133,1.0,2,1,1,1,38.4,2
133FA952,0.9830598181793269,0.9830598181793269,1.0,2,1,1,1,0.0,2
13409D57,0.3905766913741894,0.968441135765317,0.40750000000000014,9,20,5,12,461.234,439
13410A26,0.22818453160272492,0.9127381264108997,0.25,2,2,1,2,0.0,0
1341105B,0.9530772182383699,0.9530772182383699,1.0,2,1,1,1,0.0,1
13411E3F,0.4240664613339917,0.9115862864857107,0.47,5,10,6,5,50.2592,39
1341DF14,0.19366551275781768,0.7746620510312707,0.25,2,2,2,2,9.4357,5
1342045A,0.20283069475797771,0.9127381264108997,0.2222222222222222,2,3,1,3,0.0,3
13427E35,0.8675602403155742,0.8675602403155742,1.0,2,2,1,1,0.0,0
13428F65,0.9684601948304767,0.9684601948304767,1.0,2,2,2,1,0.0,0
1342B5D7,0.4014954976162688,0.8029909952325376,0.5,2,2,1,1,0.0,6
1342D448,0.19366551275781768,0.7746620510312707,0.25,2,2,2,2,0.0,0
134339EF,0.5745920878178649,0.8696972457096224,0.6875,3,8,1,3,0.0,1
13435035,0.5278762103803666,0.8909062988320001,0.5955555555555557,6,15,10,9,1259.62,101
134357DE,0.3001372939361563,0.900411881808469,0.3333333333333333,3,6,1,3,0.5,7
134442FC,0.32694068693200684,0.9201769095874224,0.36111111111111116,4,6,4,4,0.0,76
13448ADB,0.9933828073287404,0.9933828073287404,1.0,2,1,1,1,0.3333,1
1344A95F,0.3418274869536681,0.9146702883661164,0.37278106508875736,9,13,9,7,50.4833,28
134573EF,0.8668047470391105,0.8668047470391105,1.0,2,1,1,1,0.0,0
1345C23C,0.24616069029242965,0.9846427611697186,0.25,2,2,2,2,1.0833,4
134621F0,0.6803035547994191,0.930506099596584,0.7396449704142009,9,13,8,8,0.0,23
13463A85,0.10141534737898886,0.9127381264108997,0.1111111111111111,2,3,2,3,0.0,3
13469331,0.9274399310951008,0.9274399310951008,1.0,2,2,2,1,0.0,5
1346E175,0.3179527143043236,0.9538581429129708,0.3333333333333333,3,3,3,3,0.0,0
1347056E,0.38733102551563536,0.7746620510312707,0.5,2,2,2,1,0.0,2
1347E370,2.7211264292413135,0.9070421430804378,3.0,3,1,1,1,0.0,0
13480B83,0.9956114495930103,0.9956114495930103,1.0,2,1,1,1,38.5833,0
13481A62,0.7940904784591782,0.9092416265071863,0.890625,4,8,6,6,0.0,16
13482259,0.5377317452491615,0.9004464551991067,0.625,6,8,3,7,0.0,26
13487DBA,0.3384616018881445,0.676923203776289,0.5,2,2,2,2,1.3333,1
1348B7E6,0.8275822365837712,0.8275822365837712,1.0,2,1,1,1,0.0,0
1349185C,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,13.8667,0
1349569A,0.9497924169271246,0.9497924169271246,1.0,2,1,1,1,0.0,0
134979B6,0.28681037841667184,0.8583236925790474,0.36,5,10,5,7,0.5,9
1349C869,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,0
1349F75E,0.9107775865548133,0.9107775865548133,1.0,2,2,1,2,0.0,0
134A0223,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,2.5,9
134A2891,0.7669463789709923,0.7669463789709923,1.0,2,2,2,1,0.0,0
134A52B3,0.24211504870761918,0.9684601948304767,0.25,2,2,2,1,0.0,0
134A67DA,0.2203213143419737,0.8996453668963925,0.24489795918367346,3,7,3,4,9.0,0
134A98CF,0.9933828073287404,0.9933828073287404,1.0,2,1,1,1,0.3333,1
134B0306,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,0.0,0
134B20BC,0.676923203776289,0.676923203776289,1.0,2,1,1,1,26.6429,1
134B4C1E,0.32592338360249096,0.9777701508074729,0.3333333333333333,3,3,2,3,5.0,1
134B6FF8,0.8171616523216378,0.8171616523216378,1.0,2,2,1,2,0.0,0
134BDD71,0.2832915556771999,0.8498746670315996,0.3333333333333333,2,3,1,2,0.0,0
134BEB89,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,1
134C38A2,0.4908283574841185,0.8921611957967398,0.5555555555555556,3,3,1,2,0.0,0
134CA703,0.6038524245726057,0.9057786368589085,0.6666666666666666,2,3,2,2,7.0167,2
134CC1CB,0.832440472496357,0.9224474662607656,0.890625,8,16,4,7,31.5833,12
134CF646,1.1233103789246561,0.8965260475586891,1.25,6,4,1,4,0.0,10
134D1ABC,0.9193932272391675,0.9193932272391675,1.0,2,1,1,1,0.3333,2
134DA284,0.9333712471007753,0.9333712471007753,1.0,2,1,1,1,0.0,0
134DA708,0.4804685545039978,0.8772868741086276,0.5555555555555556,3,3,3,2,0.0,7
134DC86B,0.24789185633000663,0.7746620510312707,0.32,2,5,3,4,0.0,7
134EF568,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,1
134F3C8A,0.34369654464216104,0.8699103058600316,0.4068877551020408,7,28,13,9,0.0,231
134F3D7E,0.17870197841969435,0.9530772182383699,0.1875,2,8,5,7,0.0,38
134F5CD3,0.344294244902787,0.7746620510312707,0.4444444444444444,2,3,2,2,0.0,4
134F92C1,0.09203356547651907,0.7669463789709923,0.12,2,5,2,4,0.0,1
134FE8D3,0.9342504989970465,0.9342504989970465,1.0,2,1,1,1,0.0,11
135066C6,0.9197848532696198,0.9197848532696198,1.0,2,2,1,1,60.0,1
1350B096,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,0
13514603,0.47596839256281326,0.9519367851256265,0.5,2,2,1,1,24.0833,0
13514BF9,0.2986787990722481,0.9333712471007753,0.32,2,5,2,5,0.0,10
13517C26,0.029331267094316896,0.9386005470181407,0.03125,2,8,3,6,0.0,6
1351B072,0.14000149420822247,0.8576647083370781,0.18000000000000005,4,10,6,9,0.0,71
13520B62,0.8886152928954266,0.8886152928954266,1.0,2,1,1,1,0.0417,0
13520D2F,0.9252218694820477,0.9252218694820477,1.0,2,1,1,1,0.0,0
13520FBB,0.07996058110357981,0.9995072637947477,0.08,2,5,2,3,0.0,7
135220FD,0.31549632216623313,0.8387511977606497,0.3877551020408163,3,7,4,6,0.0,2
13522FE4,0.2225855834628242,0.9274399310951008,0.24,2,5,5,2,0.0,14
1352491C,0.36056346492611985,0.9382486774463644,0.4049586776859504,4,11,6,7,792.178,46
1352682D,0.2515417767411347,0.9570613475359593,0.2653061224489796,3,7,1,7,15.6667,0
13529AFC,2.958332494639415,0.9861108315464717,3.0,3,1,1,1,0.0,0
1352AA8C,0.5161331636987098,0.920901981079657,0.5867768595041322,6,22,9,17,133.833,80
1352AE60,0.8498746670315996,0.8498746670315996,1.0,2,1,1,1,0.0,0
1352C85F,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,0.0,0
13532E90,0.436852883813576,0.873705767627152,0.5,2,4,3,2,0.0,3
13535CF5,0.8029909952325376,0.8029909952325376,1.0,2,1,1,1,2.3333,0
1353844C,0.42140980064710953,0.934845934490847,0.4567901234567901,5,9,5,3,2.6667,82
13541D0E,0.5352701118195475,0.8493912970315968,0.64,3,5,1,3,3.5,1
13541DB4,2.1266775557153816,0.9579185367067726,2.25,4,2,1,2,0.0,40
13543E16,0.8803715572007977,0.8803715572007977,1.0,2,1,1,1,0.0,0
1354C5BE,0.8498746670315996,0.8498746670315996,1.0,2,2,1,1,0.0,0
13557AF2,0.4095379142781367,0.9341801308908529,0.44,3,5,3,3,0.0,0
13559D03,0.9623470747823767,0.9623470747823767,1.0,2,1,1,1,0.0,0
1355BE9C,0.9884588374648006,0.9884588374648006,1.0,2,2,1,2,0.0,7
1355CE7C,0.2420097179717258,0.9680388718869032,0.25,2,2,1,2,0.0,0
1355F1A9,0.6402921849775034,0.900128776479209,0.7346938775510203,5,7,3,6,317.138,12
135689C3,0.9107775865548133,0.9107775865548133,1.0,2,1,1,1,24.75,0
13569B4C,0.9252218694820477,0.9252218694820477,1.0,2,1,1,1,0.0,1
135706C6,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,0
135713E4,2.7255915027509543,0.9085305009169848,3.0,3,1,1,1,0.0,0
135721E0,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,5
135730B5,0.06455517091927256,0.7746620510312707,0.08333333333333333,2,6,4,5,0.0,3
1357C13C,2.687294325541139,0.8957647751803797,3.0,3,1,1,1,21.9833,0
1357E60A,0.4872827933365095,0.974565586673019,0.5,2,4,1,2,0.0,1
1357FF14,0.6522259465819545,0.869634595442606,0.75,3,2,1,2,80.4,4
135833AD,0.7256092918556375,0.9253396435520953,0.7777777777777777,3,3,3,2,1.075,19
13584A46,0.35973715128492123,0.6836996717867658,0.43209876543209874,3,9,6,6,5.8214,12
13589F49,0.31490213339712414,0.9194585850514981,0.39446366782006914,5,17,7,7,50.8,97
1358A444,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
1358B332,0.9680388718869032,0.9680388718869032,1.0,2,2,2,2,0.0,0
1358EEAD,0.7746620510312707,0.7746620510312707,1.0,2,2,1,2,0.0,4
13597941,2.8216312415485225,0.9405437471828408,3.0,3,1,1,1,0.0,0
13598026,0.9333712471007753,0.9333712471007753,1.0,2,1,1,1,9.0,30
1359B6D3,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,39.9778,0
1359CF5E,0.23498528204541447,0.769393085973024,0.3125,3,8,5,7,2.5833,6
1359FB4D,0.9464298512967702,0.9464298512967702,1.0,2,1,1,1,0.0,10
135A0F4F,0.32883273237561483,0.9357501048592898,0.3728298611111111,9,48,16,14,0.0,558
135A73A4,0.5911386537582342,0.9104312548071906,0.6666666666666666,3,9,5,6,58.1,17
135A7DB1,0.9251451554721113,0.9251451554721113,1.0,2,2,1,1,0.0,0
135AC705,0.9395042541157858,0.9395042541157858,1.0,2,1,1,1,0.0,7
135B144B,0.5022543945816953,0.9098150163755664,0.5555555555555556,3,3,3,2,32.9167,0
135B1D8B,0.9333712471007753,0.9333712471007753,1.0,2,1,1,1,0.0,4
135B3177,0.6189620104952904,0.9198007060015363,0.6926020408163261,10,28,9,13,0.0,95
135B4CEB,0.9464298512967702,0.9464298512967702,1.0,2,2,1,1,0.0,0
135BA907,0.24576495454483172,0.9830598181793269,0.25,2,2,1,2,0.0,1
135BABC3,0.9424487700610283,0.9424487700610283,1.0,2,1,1,1,0.0,0
135CC3A3,0.22009288930019943,0.8803715572007977,0.25,2,2,2,1,0.0,0
135CE2C7,1.8199923944911824,0.9049209731667723,2.0,3,2,2,2,32.0333,0
135CF537,0.8898160616137463,0.8898160616137463,1.0,2,1,1,1,0.0,0
135D9313,0.8803715572007977,0.8803715572007977,1.0,2,1,1,1,0.0,0
135D9E33,1.2940811225334468,0.9705608419000851,1.3333333333333333,3,3,1,2,33.5833,10
135E5932,0.981309235281388,0.981309235281388,1.0,2,1,1,1,13.5,0
135E74DF,0.6190743861325607,0.7170309560177237,0.7777777777777777,3,3,3,3,59.3333,6
135F0D79,0.8987865826340606,0.8987865826340606,1.0,2,2,1,1,0.0,0
135F7600,0.10707234715535842,0.9636511243982258,0.1111111111111111,2,3,3,2,0.0,2
13620880,0.8180609123875422,0.9358561127055961,0.8888888888888888,3,3,2,1,8.8333,7
13622C85,0.07829202117631548,0.9395042541157858,0.08333333333333333,2,6,6,4,9.1,19
13626735,0.39946070339291584,0.8987865826340606,0.4444444444444444,2,3,2,1,34.3667,14
1362D0DF,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,2
1362D9D4,0.9414722194767863,0.9414722194767863,1.0,2,2,2,2,155.667,14
13634C89,0.8755450047704973,0.8755450047704973,1.0,2,1,1,1,23.8333,4
13635AC4,0.9633639994049875,0.9633639994049875,1.0,2,1,1,1,0.0,0
1363D1F7,2.637917644740918,0.879305881580306,3.0,3,1,1,1,1.3333,3
136401B9,0.26667907436852634,0.8323332873853124,0.34027777777777785,4,12,4,7,44.3667,6
136405DA,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,0.0,0
136426D6,0.2558698882773881,0.9638247344641473,0.2716049382716049,5,9,4,5,3.5,0
13644E40,0.963998722051595,0.963998722051595,1.0,2,1,1,1,0.0,0
13646D54,0.19404888555632546,0.950839539225995,0.2040816326530612,5,7,2,4,23.6806,2
1364D8A0,0.9075044149441346,0.9075044149441346,1.0,2,1,1,1,0.0,0
13655E9F,0.24503913297786023,0.8428695217842573,0.2857142857142857,3,7,3,5,1.5,0
13658E95,0.184256374639096,0.9068408582115888,0.20918367346938774,3,14,2,7,11.75,0
136594BF,0.7019560926184714,0.9359414568246285,0.75,3,2,1,2,6.0,0
1365A46A,1.0404189625992717,0.8403412345996474,1.25,3,2,1,2,0.0,8
1365C5B1,0.6360832566723673,0.9145907892693983,0.7263999999999999,6,25,10,14,0.0,54
1365CAB3,0.6302559259497356,0.8403412345996474,0.75,3,2,2,2,0.0,0
1365D933,0.29689047715541034,0.8270641110035576,0.3775,4,20,7,11,0.0,174
1365E126,0.9824540581503999,0.9824540581503999,1.0,2,1,1,1,0.6667,1
13666FB2,0.1091615620167111,0.9824540581503999,0.1111111111111111,2,6,4,2,19.5,9
1366D170,0.25700375336306763,0.9235050992163938,0.28,3,10,1,3,1.3333,0
1366D61C,0.3878105276159114,0.9501213578387309,0.4097222222222221,7,12,7,8,0.0,4
1366E685,0.3360136489562791,0.9333712471007753,0.36,2,5,3,3,4.6667,29
1366FCF0,0.24031675946320516,0.9360535772964739,0.28705831657569686,13,118,15,24,0.0,516
1366FDE3,0.9342504989970465,0.9342504989970465,1.0,2,1,1,1,0.0,0
1367A4F5,0.2318599827737752,0.9274399310951008,0.25,2,2,2,2,0.0,22
13681B92,0.8675602403155742,0.8675602403155742,1.0,2,1,1,1,1.1667,0
13688493,0.14380244605706105,0.7669463789709923,0.1875,2,4,1,4,0.0,0
136899A3,0.8987865826340606,0.8987865826340606,1.0,2,1,1,1,0.0,16
1368A1B2,0.19366551275781768,0.7746620510312707,0.25,2,2,1,1,3.0,0
136920A7,0.9127381264108997,0.9127381264108997,1.0,2,1,1,1,0.0,0
1369FF2F,0.3338506680802124,0.903351701534097,0.39000000000000007,5,10,8,7,0.0,49
