author_id,sterling_no,home_grown,diversity,total_topics,total_publications,no_of_paper_venues,total_active_year,h-index,total_cites
1433AF22,0.0066362892167978315,0.8029909952325376,0.008264462809917356,2,11,7,8,0.0,3
143577EE,0.233660235803435,0.93464094321374,0.25,2,2,2,2,0.0,1
14392879,0.41587752580893506,0.9357244330701039,0.4444444444444444,2,3,3,3,0.0,23
14392E61,0.025284279870879355,0.9102340753516568,0.027777777777777776,2,6,1,6,0.0,2
143991E2,0.21485248089306755,0.966836164018804,0.2222222222222222,2,3,2,2,8.6,11
143A4992,0.0757093821302123,0.9274399310951008,0.08163265306122448,2,7,4,4,6.6667,9
143B2F11,0.04230770023601806,0.676923203776289,0.0625,2,4,2,4,0.0,1
143B54D0,0.922172554087206,0.922172554087206,1.0,2,2,1,1,0.0,0
143B7980,0.0369788093582192,0.9138866480919364,0.03978052126200274,5,27,9,13,0.0,309
143B9627,0.22002863221316563,0.8323332873853124,0.25390625,4,16,8,5,0.0,57
143C1C72,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,0
143D0FA9,0.0344294244902787,0.7746620510312707,0.044444444444444446,2,15,7,9,0.0,71
143DCA15,0.4363005775443274,0.8073999191796288,0.5555555555555556,3,6,2,3,0.0,243
143E08CA,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,0
14400D5F,0.9197848532696198,0.9197848532696198,1.0,2,1,1,1,0.0,0
144031DB,0.021304066082527565,0.7669463789709923,0.027777777777777776,2,6,1,4,0.0,9
14404770,0.2185417207319342,0.8741668829277368,0.25,2,2,2,2,0.0,0
14409A3B,0.873705767627152,0.873705767627152,1.0,2,2,2,1,0.0,1
14415690,0.025772457194650312,0.8275822365837712,0.031141868512110725,2,17,7,7,2.3333,26
14418200,0.25646436199100797,0.769393085973024,0.3333333333333333,3,3,3,2,358.0,7
1442D071,0.9274399310951008,0.9274399310951008,1.0,2,4,3,3,5.4667,18
1443AAD4,0.08486641732672907,0.937140734954587,0.1110204081632653,5,70,25,16,77.1286,486
1443C44A,0.20429041308040946,0.8171616523216378,0.25,2,2,2,2,0.0,2
1443CD3C,0.07132291980629812,0.873705767627152,0.08163265306122448,2,7,2,7,11.25,0
14445D44,0.2966165428221808,0.9716313216822884,0.30864197530864196,6,9,2,6,0.0,10
14452145,0.8171616523216378,0.8171616523216378,1.0,2,2,1,1,0.0,0
14454D0E,0.03754402188072563,0.9386005470181407,0.04,2,5,3,4,0.0,54
1446A0D4,0.05422435165337583,0.8745601646036897,0.06273661438615469,3,43,16,11,24.9083,47
1446A11C,0.04486466006010724,0.8207114245583182,0.05598958333333333,4,48,12,19,86.5944,266
14475A0F,0.14643445206977596,0.9145087746432036,0.1597222222222222,4,12,8,7,0.0,19
1447E596,0.04061539222657734,0.676923203776289,0.06,2,10,9,6,0.0,12
14498E51,0.031730775177013545,0.676923203776289,0.046875,2,8,3,3,0.0,4
144C8F46,0.1476715309200155,0.9527181036658852,0.15384615384615385,3,13,5,6,36.15,80
144D56BB,0.06657678389881931,0.8987865826340606,0.07407407407407407,2,9,5,4,39.8333,38
144E7106,0.037428977322804154,0.9357244330701039,0.04,2,5,4,3,0.0,1
14501B92,0.2007477488081344,0.8029909952325376,0.25,2,2,1,1,0.0,0
1450CF16,0.1291103418385451,0.7746620510312707,0.16666666666666666,2,6,2,2,0.0,0
145113F5,0.07652846383786802,0.9076530607453708,0.09190672153635115,4,27,3,17,0.0,2
1451559A,0.01616764946547006,0.9107775865548133,0.01775147928994083,2,13,6,5,0.0,79
1451CF9D,0.08461540047203613,0.676923203776289,0.125,2,4,3,2,0.0,10
14526F7B,0.010710620250809558,0.8675602403155742,0.012345679012345678,2,9,3,7,0.0,0
14540050,0.10113711948351742,0.9102340753516568,0.1111111111111111,2,3,2,2,12.0833,15
14540271,0.19366551275781768,0.7746620510312707,0.25,2,2,2,2,0.0,0
1454F5C7,0.2037601912370494,0.9114541814948138,0.22107438016528924,3,22,8,10,104.25,332
14552149,0.07262456728418162,0.7746620510312707,0.09375,2,8,6,4,3.5,0
14557D14,0.09203356547651907,0.7669463789709923,0.12,2,5,1,3,3.1667,0
1455B782,0.3384616018881445,0.676923203776289,0.5,2,2,2,2,0.0,5
14560624,0.031730775177013545,0.676923203776289,0.046875,2,8,1,3,0.0,21
14560CEB,0.20609776246557795,0.9274399310951008,0.2222222222222222,2,3,3,2,0.0,2
1456703C,0.21518390306424187,0.7746620510312707,0.2777777777777778,2,6,4,3,22.0,65
14576871,0.21414850077787803,0.8565940031115121,0.25,2,4,3,1,20.3357,70
1457D3CB,0.23622165723486283,0.9448866289394513,0.25,2,2,2,2,471.783,6
14585FD0,0.03098648204125083,0.7746620510312707,0.04,2,5,4,4,120.35,0
1458FB34,0.13738563905296397,0.9245823510217726,0.15555555555555556,4,15,1,10,108.917,21
14592651,0.06362417248774385,0.9084932551564661,0.0732421875,4,32,11,20,1873.45,575
145989BE,0.10723397094341233,0.965105738490711,0.1111111111111111,2,3,3,1,0.5,2
1459FE2D,0.1794351950271783,0.911307371312718,0.19753086419753085,3,9,6,5,0.0,27
145B21B8,0.16852248424388638,0.8987865826340606,0.1875,2,4,3,4,0.0,44
145D2D61,0.8898160616137463,0.8898160616137463,1.0,2,2,2,1,0.0,0
145D59D5,0.04230770023601806,0.676923203776289,0.0625,2,4,3,3,0.0,26
145F168C,0.17486883964758015,0.9023296932952641,0.1876201460976548,6,51,17,10,0.0,238
145F3812,0.2305431385218015,0.922172554087206,0.25,2,4,1,2,0.0,0
1460AA0D,0.24994105093499241,0.9997642037399697,0.25,2,2,1,2,13.5,11
1462A3F3,0.14933939953612405,0.9333712471007753,0.16,2,5,3,4,0.0,70
146313C4,0.0304123343085363,0.8847737656634713,0.035,5,20,9,9,0.0,41
1463C9EF,0.22994621331740495,0.9197848532696198,0.25,2,2,1,2,0.5,0
14643E70,0.12692310070805418,0.676923203776289,0.1875,2,4,2,3,0.0,31
1465C75F,0.056933466852054304,0.9226473615759969,0.06172839506172839,3,9,5,7,653.784,74
146648F6,0.05435057164075875,0.6836996717867658,0.0704,3,25,10,11,0.0,104
146697A5,0.029195328093657703,0.9342504989970465,0.03125,2,8,4,8,0.0,21
1466FDAF,0.08246652036340031,0.8073999191796288,0.09876543209876543,3,9,7,6,1.65,9
146727DB,0.019486516547089425,0.9386005470181407,0.020761245674740483,2,17,6,12,0.0,22
146734E8,0.037097597243804036,0.9274399310951008,0.04,2,5,3,4,0.0,0
14678760,0.9107775865548133,0.9107775865548133,1.0,2,1,1,1,0.0,0
1467E0FD,0.08894496021393547,0.9151147162359368,0.09777777777777774,6,30,7,17,0.0,125
1469C853,0.08607356122569675,0.7746620510312707,0.1111111111111111,2,3,3,3,0.0,1
146A07D3,0.21095484291970565,0.9520117408665957,0.22448979591836732,3,7,3,6,0.0,7
146AF5A6,0.12524966876689445,0.8828439444743806,0.13999999999999999,3,10,6,6,19.5929,3
146C2448,0.06090679943225431,0.987397899166949,0.06172839506172839,3,9,9,6,16.15,46
146CEFAF,0.9107775865548133,0.9107775865548133,1.0,2,1,1,1,0.0,0
146D1F42,0.9356262525386672,0.9356262525386672,1.0,2,1,1,1,0.0,0
146D205C,0.20113557803325383,0.9058055664760236,0.21875,3,8,4,4,0.0,0
146E256A,0.21689006007889355,0.8675602403155742,0.25,2,2,2,2,27.8667,0
146EB7B9,0.07516034032926286,0.9395042541157858,0.08,2,5,4,2,0.0,22
14703377,0.1504273786169531,0.676923203776289,0.2222222222222222,2,6,5,3,24.1667,4
1470B185,0.0757093821302123,0.9274399310951008,0.08163265306122448,2,7,3,5,0.0,9
1472667D,0.04607288342021346,0.844012784320197,0.05612244897959183,3,14,4,10,0.0,14
14734EA1,0.021790977395243674,0.8171616523216378,0.02666666666666667,2,15,7,12,0.2,16
1473E4ED,0.09464298512967702,0.9464298512967702,0.1,2,10,7,6,30.4167,116
147418E2,0.19834202179101554,0.9696707660273923,0.20703125000000006,8,48,12,15,0.0,90
1474477B,0.09837808502873106,0.9280436187256499,0.10714285714285715,4,14,8,7,0.0,2
14744D47,0.16923080094407225,0.676923203776289,0.25,2,4,1,2,0.0,1
147464D1,0.02504481567021392,0.769393085973024,0.033950617283950615,3,18,9,8,0.0,35
1474903F,0.17290735389135112,0.922172554087206,0.1875,2,4,3,2,51.0833,1
1474ED10,0.10830771260420624,0.676923203776289,0.16,2,5,5,4,0.0,7
1474F26D,0.978516453576307,0.978516453576307,1.0,2,1,1,1,3.3333,3
1475E730,0.07732132137754567,0.8882742626542245,0.08996539792387544,4,34,8,12,11.8071,190
1476F3B6,0.08305509549318728,0.8828439444743806,0.09467455621301775,3,13,7,5,25.9833,8
14770E4C,0.10533278122584087,0.9536882192653732,0.1111111111111111,3,9,1,8,14.8333,5
14773B1C,0.22215382322385666,0.8886152928954266,0.25,2,2,2,2,0.0,3
14781802,0.21689006007889355,0.8675602403155742,0.25,2,2,2,2,0.0,0
1478634A,0.09639558225728602,0.8675602403155742,0.1111111111111111,2,3,2,2,223.392,2
14791433,0.037040996528332024,0.9075044149441346,0.04081632653061224,2,7,1,3,0.0,0
147959A9,0.09203356547651907,0.7669463789709923,0.12,2,5,1,3,32.5126,49
1479851D,0.05561350385085914,0.8898160616137463,0.0625,2,4,1,4,0.0,0
147A2C30,0.30250147164804486,0.9075044149441346,0.3333333333333333,2,3,1,3,0.0,4
147B2A64,0.021551620744369043,0.8275822365837712,0.026041666666666668,2,24,11,11,25.45,165
147B75B7,0.06984340507598145,0.8509257628124984,0.08220659816116821,4,43,5,12,0.0,155
147C2DB3,0.031730775177013545,0.676923203776289,0.046875,2,8,5,6,0.0,6
147D2BAD,0.23622165723486283,0.9448866289394513,0.25,2,2,2,2,0.0,10
147DE0F6,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
147E8DEC,0.20769798738083112,0.93464094321374,0.2222222222222222,2,3,2,2,0.0,0
147FE841,0.054721562798156084,0.8755450047704973,0.0625,2,4,3,3,0.0,9
148006E8,0.08461540047203613,0.676923203776289,0.125,2,4,3,4,10.6667,2
1481402C,0.2576374130047003,0.884485658738085,0.2962962962962963,5,9,7,8,0.0,6
14827297,0.3133284121351524,0.9399852364054572,0.3333333333333333,3,3,2,3,0.0,2
14832747,0.06197296408250166,0.7746620510312707,0.08,2,5,2,2,0.0,33
14833CE9,0.9684601948304767,0.9684601948304767,1.0,2,2,1,1,0.0,0
1483E07C,0.873705767627152,0.873705767627152,1.0,2,1,1,1,0.0,1
14843FDD,0.16684051155257743,0.8898160616137463,0.1875,2,4,2,2,0.0,4
1484CDAE,0.12433482354490702,0.8718383013102329,0.14814814814814814,4,9,4,8,0.0,51
14850352,0.04198270219844361,0.8403412345996474,0.05103969754253308,3,23,6,11,0.0,153
1486973C,0.07379995242627649,0.9050148686393864,0.0810546875,8,32,16,12,0.0,44
148852A3,0.3384616018881445,0.676923203776289,0.5,2,2,2,1,0.0,0
14886C5A,0.1568564889507648,0.9411389337045887,0.16666666666666669,4,6,1,3,0.0,7
148A1D2A,0.10769494633396048,0.9100286278589874,0.1190006574621959,10,78,19,21,0.0,325
148A90BD,0.24670867247807654,0.769393085973024,0.3125,3,8,3,7,33.4222,0
148B9C5A,0.07905797508820218,0.9684601948304767,0.08163265306122448,2,7,4,3,12.3333,50
148BC9CD,0.24802845822110345,0.9921138328844138,0.25,2,2,1,1,1.4444,3
148C32EF,0.039079664848099174,0.9769916212024793,0.04,2,5,3,4,0.0,2
148DCD2C,0.9342504989970465,0.9342504989970465,1.0,2,1,1,1,4.5,11
148E75B7,0.036173206637714485,0.9043301659428622,0.04,2,5,4,4,17.5,3
148ECBCC,0.0250934686010168,0.8029909952325376,0.03125,2,8,3,4,0.0,3
148FEA39,0.7669463789709923,0.7669463789709923,1.0,2,2,1,1,0.0,0
149001CB,0.14489967549228597,0.8816137064628661,0.16796875,4,16,9,11,0.0,64
1490CC1B,0.0642846726945401,0.8864701723205087,0.07373046875,7,64,23,21,0.5333,769
1490DBD4,0.057486553329351237,0.9197848532696198,0.0625,2,4,1,3,0.0,0
1491D96E,0.03098648204125083,0.7746620510312707,0.04,2,5,3,3,4.75,23
1491F0CC,0.6035411745014683,0.8047215660019578,0.75,3,4,2,2,5.9286,5
149248BB,0.9127381264108997,0.9127381264108997,1.0,2,1,1,1,0.0,0
1493FB45,0.2275585188379142,0.9102340753516568,0.25,2,2,2,2,0.0,8
14959E83,0.1721471224513935,0.7746620510312707,0.2222222222222222,2,6,5,4,0.0,4
1495AD05,0.13621481007448288,0.9205356905668033,0.14792899408284024,5,13,8,5,0.0,54
1495B8B4,0.015809429612883077,0.7746620510312707,0.02040816326530612,2,7,3,6,0.0,8
1498B09D,0.050446204035206194,0.8772301856362547,0.05895691609977324,3,21,12,11,0.3333,51
14990E9F,0.056719354440398266,0.769393085973024,0.07936507936507936,3,21,6,13,0.0,285
149912C9,0.09276220074077038,0.9603719491777787,0.100480109739369,5,54,21,22,641.4,304
149972C3,0.10515887236630779,0.9464298512967702,0.1111111111111111,2,3,2,3,0.0,1
1499BDE4,0.09517711145683468,0.8565940031115121,0.1111111111111111,2,3,3,3,0.0,2
149A8A9F,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
149B453A,0.08922122169250418,0.8029909952325376,0.1111111111111111,2,3,3,3,116.533,14
149C60BA,0.1504273786169531,0.676923203776289,0.2222222222222222,2,3,3,3,17.6667,5
149CE61E,0.031618859225766155,0.7746620510312707,0.04081632653061224,2,7,1,4,0.0,8
14A00569,0.21031774473261558,0.9464298512967702,0.2222222222222222,2,3,2,3,0.0,0
14A099CB,0.006709289143094242,0.966137636605571,0.006944444444444444,2,12,6,6,7.1,4
14A10F49,0.006753402085302792,0.8171616523216378,0.008264462809917356,2,11,4,6,15.7833,4
14A2E369,0.31112374903359175,0.9333712471007753,0.3333333333333333,2,6,4,2,25.5,118
14A3A1A1,0.11913465227979624,0.9530772182383699,0.125,2,4,2,4,0.0,26
14A489D8,0.06042726025117525,0.966836164018804,0.0625,2,4,3,3,0.5833,2
14A4D456,0.008999334151289015,0.9112334961710514,0.009995835068721367,3,49,13,8,3.5333,386
14A5068F,0.3008547572339062,0.676923203776289,0.4444444444444444,2,3,3,2,6.25,0
14A64E76,0.04710569914120555,0.769393085973024,0.061224489795918366,3,7,3,6,7.7,6
14A66A54,0.13053615098381396,0.8828439444743806,0.14285714285714285,3,7,4,4,5.1,5
14A6DE64,0.06992604107032752,0.8565940031115121,0.08163265306122448,2,7,2,5,0.0,43
14A70503,0.08323362086765074,0.8283073568986464,0.09750566893424037,5,21,8,12,0.0,98
14A70570,0.10942875866838485,0.769393085973024,0.1388888888888889,3,12,9,5,0.0,109
14A78747,0.676923203776289,0.676923203776289,1.0,2,1,1,1,142.317,2
14AA2C8C,0.045486531501379796,0.9062114071722345,0.05,3,10,3,7,0.0,0
14AD8809,0.05891794797580636,0.9426871676129017,0.0625,2,4,3,2,0.0,0
14AECE67,0.09079573914684864,0.8171616523216378,0.1111111111111111,2,3,2,2,0.0,30
14AEE0B2,0.1278243964951654,0.7669463789709923,0.16666666666666666,2,6,1,4,19.0833,0
14AEF4B4,0.025101477783330956,0.8367159261110318,0.03,2,10,7,6,0.0,23
14AF8582,0.3037899570013549,0.9121649054194741,0.33333333333333337,4,6,5,4,0.0,48
14B1365E,0.1346020764614656,0.8410296074248786,0.16326530612244897,3,7,3,5,583.572,46
14B22446,0.25332049580464405,0.9307872076960529,0.27272727272727276,4,11,6,7,70.0,243
14B260C9,0.22564106792542965,0.676923203776289,0.3333333333333333,2,3,3,3,62.4167,19
14B40103,0.025071229769492186,0.676923203776289,0.037037037037037035,2,9,6,6,0.0,12
14B4E6A7,0.09232717031676288,0.769393085973024,0.12,3,5,2,5,0.0,24
14B643E8,0.03784775975270345,0.8828439444743806,0.04142011834319527,3,13,6,8,0.0,4
14B65369,0.17844244338500836,0.8029909952325376,0.2222222222222222,2,3,2,3,0.0,3
14B7F967,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,0.0,2
14B8A851,0.1093550921516527,0.8757846600346761,0.14149821640903684,4,29,11,13,0.0,86
14B8BD5A,0.11407842783783761,0.9171946825337832,0.1274074074074074,5,45,5,19,0.5,90
14B8DCA7,0.049839520254099226,0.9554975343067661,0.05246913580246913,4,18,5,11,91.6667,21
14B95DE1,0.044323366073093354,0.936331108294097,0.047337278106508875,2,13,7,8,0.0,44
14B9621B,0.09645270396328345,0.9349196179188201,0.10775047258979206,4,23,9,7,59.0667,273
14BB3A51,0.07108548578175453,0.8530258293810544,0.08333333333333333,3,6,3,5,0.0,5
14BB5537,0.05991768585710877,0.7669463789709923,0.078125,2,8,3,7,0.0,28
14BC2354,0.07881378530251032,0.789263541241693,0.1020408163265306,3,7,3,7,0.0,2
14BE2609,0.38733102551563536,0.7746620510312707,0.5,2,2,2,1,0.0,0
14BE7BF9,0.11002817769327451,0.9902535992394706,0.1111111111111111,2,3,2,2,0.0,0
14BECEE2,0.20429041308040946,0.8171616523216378,0.25,2,2,1,1,0.0,0
14BF1072,0.09517711145683468,0.8565940031115121,0.1111111111111111,2,3,2,2,0.0,6
14BF450D,0.11678131237463081,0.9342504989970465,0.125,2,4,2,4,0.0,2
14BF71E2,0.07992766688388199,0.9990958360485248,0.08,2,5,4,3,0.0,3
14C085B4,0.16779669593056715,0.9211027796190355,0.19140625,6,16,4,13,106.917,60
14C0DE55,0.19491944442508408,0.8899139483369993,0.2222222222222222,4,9,4,5,0.0,42
14C155F2,0.04597679092132062,0.8275822365837712,0.05555555555555555,2,6,4,3,17.75,4
14C3118B,0.327639662860182,0.873705767627152,0.375,2,4,1,2,2.6167,2
14C3D79C,0.0478399981464411,0.9841371047267882,0.04861111111111111,2,12,4,8,0.0,31
14C40D58,0.16535208713676516,0.9085305009169848,0.18367346938775508,3,7,3,5,0.0,87
14C4C713,0.06216281538870965,0.9946050462193544,0.0625,2,4,3,4,0.0,28
14C4CAA2,0.38347318948549614,0.7669463789709923,0.5,2,2,1,1,0.0,0
14C54B9C,0.22215382322385666,0.8886152928954266,0.25,2,2,1,2,0.0,3
14C5C83B,0.08154303779802557,0.978516453576307,0.08333333333333333,2,6,5,3,0.0,17
14C660D0,0.08775069190684545,0.7900980779864434,0.10204081632653061,3,7,3,3,3.6667,26
14C6FF86,0.9530772182383699,0.9530772182383699,1.0,2,1,1,1,2.0833,0
14C7AFFC,0.6299244192929676,0.9448866289394513,0.6666666666666666,2,3,3,3,97.6833,4
14C7B451,0.01983935961045351,0.8639235885488977,0.025555555555555557,3,30,18,11,0.0,80
14C7E72A,0.16923080094407225,0.676923203776289,0.25,2,2,2,2,0.0,0
14C9290C,0.09514863529264789,0.789263541241693,0.12841854934601665,3,29,7,14,0.2,177
14CA1D86,0.07171398814980895,0.8370421827703154,0.0875,4,20,7,8,45.25,37
14CB0AF2,0.8987865826340606,0.8987865826340606,1.0,2,1,1,1,0.0,16
14CC1EA3,0.11366541733622867,0.8306702165277995,0.13609467455621305,4,13,4,7,0.0,56
14CC2FBF,0.16923080094407225,0.676923203776289,0.25,2,2,2,2,0.0,2
14CCE6CF,0.07132291980629812,0.873705767627152,0.08163265306122448,2,7,5,6,61.2,39
14CD93DE,0.9956114495930103,0.9956114495930103,1.0,2,1,1,1,0.0,0
14CE5F1F,0.05676481858018634,0.789263541241693,0.07555555555555556,3,15,6,7,153.0,110
14D06DFD,0.19173659474274807,0.7669463789709923,0.25,2,2,1,1,0.0,0
14D0E3E8,0.09670384667372199,0.8751567441358737,0.11570247933884298,3,11,2,9,0.0,21
14D2DD07,0.20283069475797771,0.9127381264108997,0.2222222222222222,2,3,1,2,0.0,1
14D3F100,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,0.0,0
14D4819A,0.03315786978300869,0.844012784320197,0.040123456790123455,3,18,9,10,87.5071,145
14D4DAE6,0.9824540581503999,0.9824540581503999,1.0,2,1,1,1,0.0,2
14D5495B,0.16016996365150735,0.8346704114373948,0.1825,4,60,14,20,0.0,672
14D562B9,0.7669463789709923,0.7669463789709923,1.0,2,1,1,1,50.2333,1
14D5C0FC,0.05833570294379846,0.9333712471007753,0.0625,2,8,1,6,0.0,9
14D6AE5C,0.08312514696507865,0.8047215660019578,0.11328125,3,16,9,11,0.0,10
14D6C70B,0.030659171275871103,0.9274399310951008,0.03305785123966942,2,11,7,6,9.95,30
14D6DC8E,0.0407970800073174,0.9995284601792763,0.04081632653061224,2,7,6,5,0.0,40
14D94511,0.12332979683040543,0.9321974591322112,0.14411690602166793,7,63,19,16,0.0,704
14D96B65,0.22994621331740495,0.9197848532696198,0.25,2,2,1,2,0.0,0
14D9AFD9,0.0325907138125999,0.8852677787604928,0.03808864265927978,6,38,7,22,0.0,41
14D9D61F,0.033172956323705295,0.6836996717867658,0.04296875,3,16,7,11,47.0333,38
14DA6F35,0.07388327746403335,0.8865993295684003,0.08333333333333333,3,6,4,5,0.0,19
14DAC5E6,0.06705125598086183,0.789263541241693,0.08284023668639054,3,13,6,9,12.6833,15
14DD9771,0.05136827699663176,0.8390151909449854,0.061224489795918366,3,7,4,4,0.0,2
14DDCA32,0.2234096727924257,0.8949685381375605,0.25925925925925924,4,9,4,7,308.481,60
14E28DBE,0.19035422291366935,0.8565940031115121,0.2222222222222222,2,3,3,3,0.0,18
14E3AD2B,0.21822044161821702,0.8728817664728681,0.25,2,2,1,1,0.0,0
14E4214D,0.0756653419545244,0.9458167744315551,0.08,2,5,2,3,0.0,1
14E468C6,0.11022653523094293,0.9920388170784864,0.1111111111111111,2,3,1,1,0.0,3
14E6A8F5,0.05219468078421032,0.9395042541157858,0.05555555555555555,2,6,5,3,148.064,10
14E6CE43,0.055167426893021995,0.9357244330701039,0.05895691609977324,2,21,10,10,23.7667,327
14E6E931,0.13880963845049188,0.8675602403155742,0.16,2,5,2,3,195.833,0
14E826C9,0.9662188365520242,0.9662188365520242,1.0,2,1,1,1,0.0,4
14E8C439,0.07130766612585154,0.9127381264108997,0.078125,2,8,2,4,0.0,0
14E8F894,0.059151865706048135,0.9464298512967702,0.0625,2,4,3,4,45.0,23
14E9AEBC,0.1771724116096166,0.9449195285846219,0.1875,3,4,3,3,0.0,14
14EA2D7C,0.04701496722414865,0.8413051414892329,0.06285714285714286,4,35,14,14,0.0,90
14EA4088,0.2620589655611977,0.899134989281914,0.2839506172839506,4,9,2,4,11.0833,1
14EA46B6,0.11775710823376656,0.981309235281388,0.12,2,5,3,5,23.2889,62
14EA49B3,0.6559067830325667,0.8745423773767557,0.75,3,2,1,1,0.0,2
14EA5D86,0.06374602262889578,0.9333465089121243,0.0688,3,25,4,10,0.3333,3
14EA677B,0.6919855211819976,0.9226473615759969,0.75,3,2,2,2,0.0,0
14EA79E2,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,0
14EA9589,0.24946621388448617,0.9978648555379447,0.25,2,2,2,1,0.0,0
14EAB6A3,0.21075955946107328,0.9593623142456512,0.21875,3,8,1,3,0.0,1
14EAC903,0.010806709618209445,0.922172554087206,0.01171875,2,16,1,6,0.0,2
14EACCAD,0.09195358184264124,0.8275822365837712,0.1111111111111111,2,3,3,3,0.0,13
14EAED78,0.015978049561895673,0.7669463789709923,0.020833333333333332,2,12,3,10,0.0,28
14EB0655,0.03123098590850487,0.9993915490721559,0.03125,2,8,1,4,0.0,2
14EB0E7B,0.7134401200236337,0.9512534933648449,0.75,3,2,2,2,0.0,7
14EB3314,0.05422251501972339,0.8675602403155742,0.0625,2,4,4,3,0.0,1
14EBEC78,0.07521368930847655,0.676923203776289,0.1111111111111111,2,3,2,3,1.8333,4
14EBF6D1,0.93464094321374,0.93464094321374,1.0,2,1,1,1,0.0,0
14EC0CC8,0.024344087885228242,0.8774145269628574,0.02810650887573965,5,26,7,11,0.0,0
14ECA958,0.9884929722647401,0.9884929722647401,1.0,2,2,2,1,0.0,1
14ECE940,0.08461540047203613,0.676923203776289,0.125,2,4,2,3,0.0,7
14ED9168,0.04897828494258146,0.44080456448323313,0.1111111111111111,2,3,3,3,0.0,3
14EDED4C,0.09707841862523911,0.873705767627152,0.1111111111111111,2,3,1,3,0.0,0
14EDFAE6,0.22173113744063033,0.9336278794454139,0.2345679012345679,5,9,6,5,0.0,17
14EE68FE,0.07108922343163412,0.8886152928954266,0.08,2,5,4,3,0.0,5
14EE7122,0.18591889224750496,0.7746620510312707,0.24,2,5,2,3,0.0,0
14EEA183,0.061355710317679384,0.7669463789709923,0.08,2,5,2,3,23.0,7
14EF2638,0.10214520654020473,0.8171616523216378,0.125,2,4,4,3,1.0,12
14EF7B71,0.10777308723734491,0.9269260157337622,0.12,4,10,2,9,0.0,13
14EF95F1,0.05949604907035166,0.9519367851256265,0.0625,2,4,2,3,0.0,0
14EFC6B5,0.019096417001430693,0.9357244330701039,0.02040816326530612,2,7,4,6,39.3357,4
14F08816,0.2318599827737752,0.9274399310951008,0.25,2,4,1,2,5.0,1
14F088FD,0.922172554087206,0.922172554087206,1.0,2,1,1,1,0.0,0
14F0B4BF,0.09909484311349256,0.8724991093462034,0.12742382271468147,4,19,9,10,0.0,52
14F0C188,0.15084469721171123,0.9050681832702674,0.16666666666666666,2,6,3,4,0.0,5
14F0F31F,0.1038247566455459,0.8507832161657789,0.13,5,40,15,11,245.0,315
14F192FD,0.2035061176535617,0.9157775294410276,0.2222222222222222,2,3,1,1,0.0,0
14F1DDE7,0.1886417974532058,0.9758809718747699,0.19444444444444442,3,6,2,3,0.0,3
14F1F538,0.09707841862523911,0.873705767627152,0.1111111111111111,2,3,2,3,0.0,4
14F218D7,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,1
14F22BD9,0.057944684773271644,0.9464298512967702,0.061224489795918366,2,7,5,3,21.1667,4
14F2432E,0.23561219251525709,0.9424487700610283,0.25,2,2,2,2,0.0,0
14F2BDD3,0.09519232553104064,0.676923203776289,0.140625,2,8,4,6,0.0,5
14F2DD1A,0.02379427786420867,0.8565940031115121,0.027777777777777776,2,6,5,6,46.6333,18
14F30B8D,0.04162899316868854,0.9990958360485248,0.041666666666666664,2,12,5,6,0.0,6
14F3A6D6,0.10663383514745119,0.8886152928954266,0.12,2,5,2,3,0.0,3
14F4453A,0.9563875242166507,0.9563875242166507,1.0,2,1,1,1,0.0,1
14F46974,0.08733428041987637,0.9357244330701039,0.09333333333333334,2,15,9,5,18.6667,378
14F46AB5,0.0803935883979831,0.9647230607757973,0.08333333333333333,3,6,4,5,0.0,2
14F49AD4,0.16970028436317514,0.9050681832702674,0.1875,2,4,2,2,0.0,4
14F4B889,0.21742790234597414,0.9784255605568837,0.2222222222222222,2,3,2,3,0.0,0
14F4F7F2,0.13979292282034433,0.873705767627152,0.16,2,5,2,3,0.0,4
14F500F2,0.9562946023172589,0.9562946023172589,1.0,2,1,1,1,107.667,0
14F53D85,0.9563875242166507,0.9563875242166507,1.0,2,1,1,1,0.0,0
14F54275,0.012244571235645365,0.44080456448323313,0.027777777777777776,2,6,4,5,0.25,1
14F56943,0.8171616523216378,0.8171616523216378,1.0,2,1,1,1,0.0,0
14F57C60,0.21966774820224944,0.9885048669101224,0.2222222222222222,2,3,1,3,0.0,1
14F5EAE5,0.7746620510312707,0.7746620510312707,1.0,2,1,1,1,0.0,3
14F5F91A,0.06524523406303534,0.9449195285846219,0.07142857142857142,3,28,9,10,69.3095,208
14F6017C,0.676923203776289,0.676923203776289,1.0,2,1,1,1,0.0,0
14F654E9,0.16612839101530985,0.932367748672848,0.17791551882460976,9,66,17,17,0.0,512
14F65529,0.10688341174238276,0.9164557221076559,0.1176470588235294,5,17,7,9,0.0,8
14F65962,0.09631163855990116,0.8668047470391105,0.1111111111111111,2,3,2,3,13.8333,0
